Flname,FnName,Art,Max,Unq,Len,OT,Class,ObfStat
info.prob3,sub_40C120,912.036759763,7.84798919013,28,249,1,norm,norm
info.prob3,sub_40C510,1161.65533476,7.17400619046,25,376,0,norm,norm
info.prob3,sub_40CB40,208.732238124,4.70278429536,12,82,0,norm,norm
info.prob3,sub_40CCC0,186.133127956,5.97525928457,17,60,0,norm,norm
info.prob3,sub_40CDC0,377.79247379,40.0,13,118,3,norm,norm
info.prob3,_NONAME11,109.68124991,5.21080969518,11,48,0,norm,norm
info.prob3,sub_40D0A0,606.055411677,6.8660693986,23,178,0,norm,norm
info.prob3,sub_40D390,261.982434944,5.46617769062,19,79,0,norm,norm
info.prob3,sub_40D4B0,255.26852215,6.67108058742,19,65,0,norm,norm
info.prob3,sub_40D5A0,35.7655864993,4.90722847175,5,16,0,norm,norm
info.prob3,handler,8.789520187,5.09510630936,2,2,0,norm,norm
info.prob3,sub_40D610,165.131097867,5.41945334123,14,61,0,norm,norm
info.prob3,sub_40D700,8.3725463957,3.05101813808,2,3,0,norm,norm
info.prob3,sub_40D710,1594.29457094,40.0,34,470,6,norm,norm
info.prob3,sub_40DF60,978.619728048,6.19940297648,25,310,0,norm,norm
info.prob3,_NONAME12,354.511742551,5.50712982674,16,136,0,norm,norm
info.prob3,sub_40E680,8.3725463957,3.05101813808,2,3,0,norm,norm
info.prob3,sub_40E690,24.2527230904,3.52279988931,5,12,0,norm,norm
info.prob3,sub_40E6F0,121.072160154,4.62970680626,10,44,0,norm,norm
info.prob3,sub_40E7B0,489.49403089,5.88133637173,20,153,0,norm,norm
info.prob3,sub_40EA00,1292.7477076,6.8094293827,31,425,0,norm,norm
info.prob3,sub_40F160,86.4779595711,6.86607040149,12,24,0,norm,norm
info.prob3,sub_40F1C0,379.698346927,40.0,18,103,3,norm,norm
info.prob3,_NONAME13,7.27031608872,4.21929795064,2,2,0,norm,norm
info.prob3,sub_40F3A0,568.927462144,5.98478305136,19,196,0,norm,norm
info.prob3,sub_40F6B0,7.27031608872,4.21929795064,2,2,0,norm,norm
