.text,0040388D,sub_401D30,B400,T,8B14C560C26100,mov,mov_12,edx,dword ptr ds:dest[rax*8],1,2,N,r_nc,mov_12_r_nc
.text,00403894,sub_401D30,B400,T,4863C2,movsxd,movsxd_11,rax,edx,1,1,N,x,movsxd_11_x
.text,00403897,sub_401D30,B400,T,448B0CC560C26100,mov,mov_12,r9d,dword ptr ds:dest[rax*8],1,2,N,r_nc,mov_12_r_nc
.text,0040389F,sub_401D30,B400,T,410FB6E9,movzx,movzx_11,ebp,r9b,1,1,N,x,movzx_11_x
.text,004038A3,sub_401D30,B400,T,44894C2410,mov,mov_41,dword ptr [rsp+98h+s2],r9d,4,1,N,x,mov_41_x
.text,004038A8,sub_401D30,B400,T,E883E4FFFF,call,call_70,sub_401D30,,7,0,J,c,call_70_c
.text,004038AD,sub_401D30,B400,T,83FD40,cmp,cmp_15,ebp,40h,1,5,N,x,cmp_15_x
.text,004038B0,sub_401D30,B400,T,4989C5,mov,mov_11,r13,rax,1,1,N,x,mov_11_x
.text,004038B3,sub_401D30,B400,T,448B4C2410,mov,mov_14,r9d,dword ptr [rsp+98h+s2],1,4,N,x,mov_14_x
.text,004038B8,sub_401D30,B400,T,0F8460260000,jz,jz_70,loc_405F1E,,7,0,J,c,jz_70_c
.text,004038BE,sub_401D30,B401,T,83FD2B,cmp,cmp_15,ebp,2Bh,1,5,N,x,cmp_15_x
.text,004038C1,sub_401D30,B401,T,0F84CE210000,jz,jz_70,loc_405A95,,7,0,J,c,jz_70_c
.text,004038C7,sub_401D30,B402,T,41C1F908,sar,sar_15,r9d,8,1,5,N,x,sar_15_x
.text,004038CB,sub_401D30,B402,T,4183F901,cmp,cmp_15,r9d,1,1,5,N,x,cmp_15_x
.text,004038CF,sub_401D30,B402,T,0F85CD210000,jnz,jnz_70,loc_405AA2,,7,0,J,c,jnz_70_c
.text,004038D5,sub_401D30,B403,T,83FD2A,cmp,cmp_15,ebp,2Ah,1,5,N,x,cmp_15_x
.text,004038D8,sub_401D30,B403,T,0F85C4210000,jnz,jnz_70,loc_405AA2,,7,0,J,c,jnz_70_c
.text,004038DE,sub_401D30,B404,T,8B542424,mov,mov_14,edx,[rsp+98h+var_74],1,4,N,x,mov_14_x
.text,004038E2,sub_401D30,B404,T,8B442438,mov,mov_14,eax,dword ptr [rsp+98h+var_60],1,4,N,x,mov_14_x
.text,004038E6,sub_401D30,B404,T,85D2,test,test_11,edx,edx,1,1,N,x,test_11_x
.text,004038E8,sub_401D30,B404,T,400F95C5,setnz,setnz_10,bpl,,1,0,N,x,setnz_10_x
.text,004038EC,sub_401D30,B404,T,85C0,test,test_11,eax,eax,1,1,N,x,test_11_x
.text,004038EE,sub_401D30,B404,T,0F95C0,setnz,setnz_10,al,,1,0,N,x,setnz_10_x
.text,004038F1,sub_401D30,B404,T,4020E8,and,and_11,al,bpl,1,1,N,x,and_11_x
.text,004038F4,sub_401D30,B404,T,88442428,mov,mov_41,byte ptr [rsp+98h+ptr],al,4,1,N,x,mov_41_x
.text,004038F8,sub_401D30,B404,T,0F85C72B0000,jnz,jnz_70,loc_4064C5,,7,0,J,c,jnz_70_c
.text,004038FE,sub_401D30,B405,T,488B742430,mov,mov_14,rsi,[rsp+98h+var_68],1,4,N,x,mov_14_x
.text,00403903,sub_401D30,B405,T,4889DF,mov,mov_11,rdi,rbx,1,1,N,x,mov_11_x
.text,00403906,sub_401D30,B405,T,E8D5DCFFFF,call,call_70,sub_4015E0,,7,0,J,c,call_70_c
.text,0040390B,sub_401D30,B405,T,4C89FE,mov,mov_11,rsi,r15,1,1,N,x,mov_11_x
.text,0040390E,sub_401D30,B405,T,4889DF,mov,mov_11,rdi,rbx,1,1,N,x,mov_11_x
.text,00403911,sub_401D30,B405,T,E8CADCFFFF,call,call_70,sub_4015E0,,7,0,J,c,call_70_c
.text,00403916,sub_401D30,B405,T,BE55D44000,mov,mov_15,esi,(offset aCN+7),1,5,N,r_nc,mov_15_r_nc
.text,0040391B,sub_401D30,B405,T,4889DF,mov,mov_11,rdi,rbx,1,1,N,x,mov_11_x
.text,0040391E,sub_401D30,B405,T,E88DDBFFFF,call,call_70,sub_4014B0,,7,0,J,c,call_70_c
.text,00403923,sub_401D30,B405,T,4C89EE,mov,mov_11,rsi,r13,1,1,N,x,mov_11_x
.text,00403926,sub_401D30,B405,T,4889DF,mov,mov_11,rdi,rbx,1,1,N,x,mov_11_x
.text,00403929,sub_401D30,B405,T,E8B2DCFFFF,call,call_70,sub_4015E0,,7,0,J,c,call_70_c
.text,0040392E,sub_401D30,B405,T,BE55D44000,mov,mov_15,esi,(offset aCN+7),1,5,N,r_nc,mov_15_r_nc
.text,00403933,sub_401D30,B405,T,4889DF,mov,mov_11,rdi,rbx,1,1,N,x,mov_11_x
.text,00403936,sub_401D30,B405,T,E875DBFFFF,call,call_70,sub_4014B0,,7,0,J,c,call_70_c
.text,0040393B,sub_401D30,B405,T,4C89E6,mov,mov_11,rsi,r12,1,1,N,x,mov_11_x
.text,0040393E,sub_401D30,B405,T,4889DF,mov,mov_11,rdi,rbx,1,1,N,x,mov_11_x
.text,00403941,sub_401D30,B405,T,E89ADCFFFF,call,call_70,sub_4015E0,,7,0,J,c,call_70_c
.text,00403946,sub_401D30,B406,T,807C242800,cmp,cmp_45,byte ptr [rsp+98h+ptr],0,4,5,N,x,cmp_45_x
.text,0040394B,sub_401D30,B406,T,0F85C8210000,jnz,jnz_70,loc_405B19,,7,0,J,c,jnz_70_c
.text,00403951,sub_401D30,B407,T,4C89EF,mov,mov_11,rdi,r13,1,1,N,x,mov_11_x
.text,00403954,sub_401D30,B407,T,E8A7D7FFFF,call,call_70,sub_401100,,7,0,J,c,call_70_c
.text,00403959,sub_401D30,B407,T,4C89FF,mov,mov_11,rdi,r15,1,1,N,x,mov_11_x
.text,0040395C,sub_401D30,B407,T,41BF01000000,mov,mov_15,r15d,1,1,5,N,x,mov_15_x
.text,00403962,sub_401D30,B407,T,E899D7FFFF,call,call_70,sub_401100,,7,0,J,c,call_70_c
.text,00403967,sub_401D30,B407,T,4C89E7,mov,mov_11,rdi,r12,1,1,N,x,mov_11_x
.text,0040396A,sub_401D30,B407,T,41BCE7030000,mov,mov_15,r12d,3E7h,1,5,N,x,mov_15_x
.text,00403970,sub_401D30,B407,T,E88BD7FFFF,call,call_70,sub_401100,,7,0,J,c,call_70_c
.text,00403975,sub_401D30,B407,T,488B7C2430,mov,mov_14,rdi,[rsp+98h+var_68],1,4,N,x,mov_14_x
.text,0040397A,sub_401D30,B407,T,E881D7FFFF,call,call_70,sub_401100,,7,0,J,c,call_70_c
.text,0040397F,sub_401D30,B407,T,E974E5FFFF,jmp,jmp_70,loc_401EF8,,7,0,J,c,jmp_70_c
.text,00403984,sub_401D30,B408,T,31FF,xor,xor_11,edi,edi,1,1,N,x,xor_11_x
.text,00403986,sub_401D30,B408,T,458D65FF,lea,lea_14,r12d,[r13-1],1,4,N,x,lea_14_x
.text,0040398A,sub_401D30,B408,T,4531FF,xor,xor_11,r15d,r15d,1,1,N,x,xor_11_x
.text,0040398D,sub_401D30,B408,T,E8AED7FFFF,call,call_70,sub_401140,,7,0,J,c,call_70_c
.text,00403992,sub_401D30,B408,T,4889C3,mov,mov_11,rbx,rax,1,1,N,x,mov_11_x
.text,00403995,sub_401D30,B408,T,8D4502,lea,lea_14,eax,[rbp+2],1,4,N,x,lea_14_x
.text,00403998,sub_401D30,B408,T,488D4C245C,lea,lea_14,rcx,[rsp+98h+var_3C],1,4,N,x,lea_14_x
.text,0040399D,sub_401D30,B408,T,4531C0,xor,xor_11,r8d,r8d,1,1,N,x,xor_11_x
.text,004039A0,sub_401D30,B408,T,4489E6,mov,mov_11,esi,r12d,1,1,N,x,mov_11_x
.text,004039A3,sub_401D30,B408,T,BF01000000,mov,mov_15,edi,1,1,5,N,x,mov_15_x
.text,004039A8,sub_401D30,B408,T,4898,cdqe,cdqe_10,,,1,0,N,x,cdqe_10_x
.text,004039AA,sub_401D30,B408,T,48894C2428,mov,mov_41,[rsp+98h+ptr],rcx,4,1,N,x,mov_41_x
.text,004039AF,sub_401D30,B408,T,C6050D70210000,mov,mov_25,cs:byte_61A9C3,0,2,5,N,w_nc,mov_25_w_nc
.text,004039B6,sub_401D30,B408,T,8B14C560C26100,mov,mov_12,edx,dword ptr ds:dest[rax*8],1,2,N,r_nc,mov_12_r_nc
.text,004039BD,sub_401D30,B408,T,E86EE3FFFF,call,call_70,sub_401D30,,7,0,J,c,call_70_c
.text,004039C2,sub_401D30,B408,T,31FF,xor,xor_11,edi,edi,1,1,N,x,xor_11_x
.text,004039C4,sub_401D30,B408,T,4889442438,mov,mov_41,[rsp+98h+var_60],rax,4,1,N,x,mov_41_x
.text,004039C9,sub_401D30,B408,T,E872D7FFFF,call,call_70,sub_401140,,7,0,J,c,call_70_c
.text,004039CE,sub_401D30,B408,T,488B742438,mov,mov_14,rsi,[rsp+98h+var_60],1,4,N,x,mov_14_x
.text,004039D3,sub_401D30,B408,T,4889C7,mov,mov_11,rdi,rax,1,1,N,x,mov_11_x
.text,004039D6,sub_401D30,B408,T,488905F36F2100,mov,mov_21,cs:qword_61A9D0,rax,2,1,N,w_nc,mov_21_w_nc
.text,004039DD,sub_401D30,B408,T,E89ED9FFFF,call,call_70,sub_401380,,7,0,J,c,call_70_c
.text,004039E2,sub_401D30,B408,T,488B3DE76F2100,mov,mov_12,rdi,cs:qword_61A9D0,1,2,N,r_nc,mov_12_r_nc
.text,004039E9,sub_401D30,B408,T,BEBFD54000,mov,mov_15,esi,offset asc_40D5BF,1,5,N,r_nc,mov_15_r_nc
.text,004039EE,sub_401D30,B408,T,E8BDDAFFFF,call,call_70,sub_4014B0,,7,0,J,c,call_70_c
.text,004039F3,sub_401D30,B408,T,8D4505,lea,lea_14,eax,[rbp+5],1,4,N,x,lea_14_x
.text,004039F6,sub_401D30,B408,T,488B4C2428,mov,mov_14,rcx,[rsp+98h+ptr],1,4,N,x,mov_14_x
.text,004039FB,sub_401D30,B408,T,4531C0,xor,xor_11,r8d,r8d,1,1,N,x,xor_11_x
.text,004039FE,sub_401D30,B408,T,4489EE,mov,mov_11,esi,r13d,1,1,N,x,mov_11_x
.text,00403A01,sub_401D30,B408,T,BF01000000,mov,mov_15,edi,1,1,5,N,x,mov_15_x
.text,00403A06,sub_401D30,B408,T,4898,cdqe,cdqe_10,,,1,0,N,x,cdqe_10_x
.text,00403A08,sub_401D30,B408,T,8B14C560C26100,mov,mov_12,edx,dword ptr ds:dest[rax*8],1,2,N,r_nc,mov_12_r_nc
.text,00403A0F,sub_401D30,B408,T,E81CE3FFFF,call,call_70,sub_401D30,,7,0,J,c,call_70_c
.text,00403A14,sub_401D30,B408,T,488B3DB56F2100,mov,mov_12,rdi,cs:qword_61A9D0,1,2,N,r_nc,mov_12_r_nc
.text,00403A1B,sub_401D30,B408,T,4889442430,mov,mov_41,[rsp+98h+var_68],rax,4,1,N,x,mov_41_x
.text,00403A20,sub_401D30,B408,T,E8DBD6FFFF,call,call_70,sub_401100,,7,0,J,c,call_70_c
.text,00403A25,sub_401D30,B408,T,8B44245C,mov,mov_14,eax,[rsp+98h+var_3C],1,4,N,x,mov_14_x
.text,00403A29,sub_401D30,B408,T,0805946F2100,or,or_21,cs:byte_61A9C3,al,2,1,N,w_nc,or_21_w_nc
.text,00403A2F,sub_401D30,B408,T,488B442430,mov,mov_14,rax,[rsp+98h+var_68],1,4,N,x,mov_14_x
.text,00403A34,sub_401D30,B408,T,48C705916F210000000000,mov,mov_25,cs:qword_61A9D0,0,2,5,N,w_nc,mov_25_w_nc
.text,00403A3F,sub_401D30,B408,T,488B38,mov,mov_13,rdi,[rax],1,3,N,x,mov_13_x
.text,00403A42,sub_401D30,B408,T,EB0B,jmp,jmp_70,loc_403A4F,,7,0,J,c,jmp_70_c
.text,00403A44,sub_401D30,N,F_ALIGN,0F1F4000,,ALIGN,,,4,0,X,x,ALIGN
.text,00403A48,sub_401D30,B409,T,488D7801,lea,lea_14,rdi,[rax+1],1,4,N,x,lea_14_x
.text,00403A4C,sub_401D30,B409,T,4989C7,mov,mov_11,r15,rax,1,1,N,x,mov_11_x
.text,00403A4F,sub_401D30,B410,T,BE67D44000,mov,mov_15,esi,offset aReturn,1,5,N,r_nc,mov_15_r_nc
.text,00403A54,sub_401D30,B410,T,E8A7DCFFFF,call,call_70,sub_401700,,7,0,J,c,call_70_c
.text,00403A59,sub_401D30,B410,T,4885C0,test,test_11,rax,rax,1,1,N,x,test_11_x
.text,00403A5C,sub_401D30,B410,T,75EA,jnz,jnz_70,loc_403A48,,7,0,J,c,jnz_70_c
.text,00403A5E,sub_401D30,B411,T,4D85FF,test,test_11,r15,r15,1,1,N,x,test_11_x
.text,00403A61,sub_401D30,B411,T,7434,jz,jz_70,loc_403A97,,7,0,J,c,jz_70_c
.text,00403A63,sub_401D30,B412,T,410FB64707,movzx,movzx_14,eax,byte ptr [r15+7],1,4,N,x,movzx_14_x
.text,00403A68,sub_401D30,B412,T,498D7707,lea,lea_14,rsi,[r15+7],1,4,N,x,lea_14_x
.text,00403A6C,sub_401D30,B412,T,4889F2,mov,mov_11,rdx,rsi,1,1,N,x,mov_11_x
.text,00403A6F,sub_401D30,B412,T,84C0,test,test_11,al,al,1,1,N,x,test_11_x
.text,00403A71,sub_401D30,B412,T,7424,jz,jz_70,loc_403A97,,7,0,J,c,jz_70_c
.text,00403A73,sub_401D30,B413,T,31C9,xor,xor_11,ecx,ecx,1,1,N,x,xor_11_x
.text,00403A75,sub_401D30,B413,T,0F1F00,nop,nop_30,dword ptr [rax],,3,0,N,x,nop_30_x
.text,00403A78,sub_401D30,B414,T,3C7D,cmp,cmp_15,al,7Dh,1,5,N,x,cmp_15_x
.text,00403A7A,sub_401D30,B414,T,7404,jz,jz_70,loc_403A80,,7,0,J,c,jz_70_c
.text,00403A7C,sub_401D30,B415,T,3C3B,cmp,cmp_15,al,3Bh,1,5,N,x,cmp_15_x
.text,00403A7E,sub_401D30,B415,T,7503,jnz,jnz_70,loc_403A83,,7,0,J,c,jnz_70_c
.text,00403A80,sub_401D30,B416,T,83C101,add,add_15,ecx,1,1,5,N,x,add_15_x
.text,00403A83,sub_401D30,B417,T,4883C201,add,add_15,rdx,1,1,5,N,x,add_15_x
.text,00403A87,sub_401D30,B417,T,0FB602,movzx,movzx_13,eax,byte ptr [rdx],1,3,N,x,movzx_13_x
.text,00403A8A,sub_401D30,B417,T,84C0,test,test_11,al,al,1,1,N,x,test_11_x
.text,00403A8C,sub_401D30,B417,T,75EA,jnz,jnz_70,loc_403A78,,7,0,J,c,jnz_70_c
.text,00403A8E,sub_401D30,B418,T,83F901,cmp,cmp_15,ecx,1,1,5,N,x,cmp_15_x
.text,00403A91,sub_401D30,B418,T,0F84B8290000,jz,jz_70,loc_40644F,,7,0,J,c,jz_70_c
.text,00403A97,sub_401D30,B419,T,BE7CD24000,mov,mov_15,esi,(offset asc_40D27B+1),1,5,N,r_nc,mov_15_r_nc
.text,00403A9C,sub_401D30,B419,T,4889DF,mov,mov_11,rdi,rbx,1,1,N,x,mov_11_x
.text,00403A9F,sub_401D30,B419,T,E82CD7FFFF,call,call_70,sub_4011D0,,7,0,J,c,call_70_c
.text,00403AA4,sub_401D30,B419,T,4489E6,mov,mov_11,esi,r12d,1,1,N,x,mov_11_x
.text,00403AA7,sub_401D30,B419,T,4889DF,mov,mov_11,rdi,rbx,1,1,N,x,mov_11_x
.text,00403AAA,sub_401D30,B419,T,E8E1DFFFFF,call,call_70,sub_401A90,,7,0,J,c,call_70_c
.text,00403AAF,sub_401D30,B419,T,BE6FD44000,mov,mov_15,esi,offset aSub,1,5,N,r_nc,mov_15_r_nc
.text,00403AB4,sub_401D30,B419,T,4889DF,mov,mov_11,rdi,rbx,1,1,N,x,mov_11_x
.text,00403AB7,sub_401D30,B419,T,E8F4D9FFFF,call,call_70,sub_4014B0,,7,0,J,c,call_70_c
.text,00403ABC,sub_401D30,B419,T,8D4501,lea,lea_14,eax,[rbp+1],1,4,N,x,lea_14_x
.text,00403ABF,sub_401D30,B419,T,488B4C2428,mov,mov_14,rcx,[rsp+98h+ptr],1,4,N,x,mov_14_x
.text,00403AC4,sub_401D30,B419,T,4531C0,xor,xor_11,r8d,r8d,1,1,N,x,xor_11_x
.text,00403AC7,sub_401D30,B419,T,4489E6,mov,mov_11,esi,r12d,1,1,N,x,mov_11_x
.text,00403ACA,sub_401D30,B419,T,BF01000000,mov,mov_15,edi,1,1,5,N,x,mov_15_x
.text,00403ACF,sub_401D30,B419,T,4898,cdqe,cdqe_10,,,1,0,N,x,cdqe_10_x
.text,00403AD1,sub_401D30,B419,T,8B14C560C26100,mov,mov_12,edx,dword ptr ds:dest[rax*8],1,2,N,r_nc,mov_12_r_nc
.text,00403AD8,sub_401D30,B419,T,E853E2FFFF,call,call_70,sub_401D30,,7,0,J,c,call_70_c
.text,00403ADD,sub_401D30,B419,T,4889DF,mov,mov_11,rdi,rbx,1,1,N,x,mov_11_x
.text,00403AE0,sub_401D30,B419,T,4889C6,mov,mov_11,rsi,rax,1,1,N,x,mov_11_x
.text,00403AE3,sub_401D30,B419,T,4989C7,mov,mov_11,r15,rax,1,1,N,x,mov_11_x
.text,00403AE6,sub_401D30,B419,T,E8F5DAFFFF,call,call_70,sub_4015E0,,7,0,J,c,call_70_c
.text,00403AEB,sub_401D30,B419,T,BE8FD24000,mov,mov_15,esi,(offset asc_40D28E+1),1,5,N,r_nc,mov_15_r_nc
.text,00403AF0,sub_401D30,B419,T,4889DF,mov,mov_11,rdi,rbx,1,1,N,x,mov_11_x
.text,00403AF3,sub_401D30,B419,T,E8B8D9FFFF,call,call_70,sub_4014B0,,7,0,J,c,call_70_c
.text,00403AF8,sub_401D30,B419,T,4489EE,mov,mov_11,esi,r13d,1,1,N,x,mov_11_x
.text,00403AFB,sub_401D30,B419,T,4889DF,mov,mov_11,rdi,rbx,1,1,N,x,mov_11_x
.text,00403AFE,sub_401D30,B419,T,E88DDFFFFF,call,call_70,sub_401A90,,7,0,J,c,call_70_c
.text,00403B03,sub_401D30,B419,T,488B4C2438,mov,mov_14,rcx,[rsp+98h+var_60],1,4,N,x,mov_14_x
.text,00403B08,sub_401D30,B419,T,448B4114,mov,mov_14,r8d,[rcx+14h],1,4,N,x,mov_14_x
.text,00403B0C,sub_401D30,B419,T,4585C0,test,test_11,r8d,r8d,1,1,N,x,test_11_x
.text,00403B0F,sub_401D30,B419,T,0F8570200000,jnz,jnz_70,loc_405B85,,7,0,J,c,jnz_70_c
.text,00403B15,sub_401D30,B420,T,488B7C2438,mov,mov_14,rdi,[rsp+98h+var_60],1,4,N,x,mov_14_x
.text,00403B1A,sub_401D30,B420,T,E8E1D5FFFF,call,call_70,sub_401100,,7,0,J,c,call_70_c
.text,00403B1F,sub_401D30,B420,T,8D4503,lea,lea_14,eax,[rbp+3],1,4,N,x,lea_14_x
.text,00403B22,sub_401D30,B420,T,488B4C2428,mov,mov_14,rcx,[rsp+98h+ptr],1,4,N,x,mov_14_x
.text,00403B27,sub_401D30,B420,T,4531C0,xor,xor_11,r8d,r8d,1,1,N,x,xor_11_x
.text,00403B2A,sub_401D30,B420,T,4489EE,mov,mov_11,esi,r13d,1,1,N,x,mov_11_x
.text,00403B2D,sub_401D30,B420,T,BF01000000,mov,mov_15,edi,1,1,5,N,x,mov_15_x
.text,00403B32,sub_401D30,B420,T,4898,cdqe,cdqe_10,,,1,0,N,x,cdqe_10_x
.text,00403B34,sub_401D30,B420,T,8B14C560C26100,mov,mov_12,edx,dword ptr ds:dest[rax*8],1,2,N,r_nc,mov_12_r_nc
.text,00403B3B,sub_401D30,B420,T,E8F0E1FFFF,call,call_70,sub_401D30,,7,0,J,c,call_70_c
.text,00403B40,sub_401D30,B420,T,4889DF,mov,mov_11,rdi,rbx,1,1,N,x,mov_11_x
.text,00403B43,sub_401D30,B420,T,4889C6,mov,mov_11,rsi,rax,1,1,N,x,mov_11_x
.text,00403B46,sub_401D30,B420,T,4889442418,mov,mov_41,[rsp+98h+s1],rax,4,1,N,x,mov_41_x
.text,00403B4B,sub_401D30,B420,T,E890DAFFFF,call,call_70,sub_4015E0,,7,0,J,c,call_70_c
.text,00403B50,sub_401D30,B420,T,488B442418,mov,mov_14,rax,[rsp+98h+s1],1,4,N,x,mov_14_x
.text,00403B55,sub_401D30,B420,T,4889C7,mov,mov_11,rdi,rax,1,1,N,x,mov_11_x
.text,00403B58,sub_401D30,B420,T,E8A3D5FFFF,call,call_70,sub_401100,,7,0,J,c,call_70_c
.text,00403B5D,sub_401D30,B420,T,4489EE,mov,mov_11,esi,r13d,1,1,N,x,mov_11_x
.text,00403B60,sub_401D30,B420,T,4889DF,mov,mov_11,rdi,rbx,1,1,N,x,mov_11_x
.text,00403B63,sub_401D30,B420,T,E888DFFFFF,call,call_70,sub_401AF0,,7,0,J,c,call_70_c
.text,00403B68,sub_401D30,B420,T,8D4504,lea,lea_14,eax,[rbp+4],1,4,N,x,lea_14_x
.text,00403B6B,sub_401D30,B420,T,488B4C2428,mov,mov_14,rcx,[rsp+98h+ptr],1,4,N,x,mov_14_x
.text,00403B70,sub_401D30,B420,T,4531C0,xor,xor_11,r8d,r8d,1,1,N,x,xor_11_x
.text,00403B73,sub_401D30,B420,T,4489EE,mov,mov_11,esi,r13d,1,1,N,x,mov_11_x
.text,00403B76,sub_401D30,B420,T,BF01000000,mov,mov_15,edi,1,1,5,N,x,mov_15_x
.text,00403B7B,sub_401D30,B420,T,4898,cdqe,cdqe_10,,,1,0,N,x,cdqe_10_x
.text,00403B7D,sub_401D30,B420,T,8B14C560C26100,mov,mov_12,edx,dword ptr ds:dest[rax*8],1,2,N,r_nc,mov_12_r_nc
.text,00403B84,sub_401D30,B420,T,E8A7E1FFFF,call,call_70,sub_401D30,,7,0,J,c,call_70_c
.text,00403B89,sub_401D30,B420,T,4889DF,mov,mov_11,rdi,rbx,1,1,N,x,mov_11_x
.text,00403B8C,sub_401D30,B420,T,4889C5,mov,mov_11,rbp,rax,1,1,N,x,mov_11_x
.text,00403B8F,sub_401D30,B420,T,4889C6,mov,mov_11,rsi,rax,1,1,N,x,mov_11_x
.text,00403B92,sub_401D30,B420,T,E849DAFFFF,call,call_70,sub_4015E0,,7,0,J,c,call_70_c
.text,00403B97,sub_401D30,B420,T,4889EF,mov,mov_11,rdi,rbp,1,1,N,x,mov_11_x
.text,00403B9A,sub_401D30,B420,T,E861D5FFFF,call,call_70,sub_401100,,7,0,J,c,call_70_c
.text,00403B9F,sub_401D30,B420,T,4489EE,mov,mov_11,esi,r13d,1,1,N,x,mov_11_x
.text,00403BA2,sub_401D30,B420,T,4889DF,mov,mov_11,rdi,rbx,1,1,N,x,mov_11_x
.text,00403BA5,sub_401D30,B420,T,E846DFFFFF,call,call_70,sub_401AF0,,7,0,J,c,call_70_c
.text,00403BAA,sub_401D30,B420,T,488B742430,mov,mov_14,rsi,[rsp+98h+var_68],1,4,N,x,mov_14_x
.text,00403BAF,sub_401D30,B420,T,4889DF,mov,mov_11,rdi,rbx,1,1,N,x,mov_11_x
.text,00403BB2,sub_401D30,B420,T,E829DAFFFF,call,call_70,sub_4015E0,,7,0,J,c,call_70_c
.text,00403BB7,sub_401D30,B420,T,488B7C2430,mov,mov_14,rdi,[rsp+98h+var_68],1,4,N,x,mov_14_x
.text,00403BBC,sub_401D30,B420,T,E83FD5FFFF,call,call_70,sub_401100,,7,0,J,c,call_70_c
.text,00403BC1,sub_401D30,B420,T,4489E6,mov,mov_11,esi,r12d,1,1,N,x,mov_11_x
.text,00403BC4,sub_401D30,B420,T,4889DF,mov,mov_11,rdi,rbx,1,1,N,x,mov_11_x
.text,00403BC7,sub_401D30,B420,T,E824DFFFFF,call,call_70,sub_401AF0,,7,0,J,c,call_70_c
.text,00403BCC,sub_401D30,B420,T,BE10D34000,mov,mov_15,esi,(offset a_+0Ah),1,5,N,r_nc,mov_15_r_nc
.text,00403BD1,sub_401D30,B420,T,4889DF,mov,mov_11,rdi,rbx,1,1,N,x,mov_11_x
.text,00403BD4,sub_401D30,B420,T,E8D7D8FFFF,call,call_70,sub_4014B0,,7,0,J,c,call_70_c
.text,00403BD9,sub_401D30,B420,T,4489E6,mov,mov_11,esi,r12d,1,1,N,x,mov_11_x
.text,00403BDC,sub_401D30,B420,T,4889DF,mov,mov_11,rdi,rbx,1,1,N,x,mov_11_x
.text,00403BDF,sub_401D30,B420,T,E8ACDEFFFF,call,call_70,sub_401A90,,7,0,J,c,call_70_c
.text,00403BE4,sub_401D30,B420,T,488B3D456E2100,mov,mov_12,rdi,cs:qword_61AA30,1,2,N,r_nc,mov_12_r_nc
.text,00403BEB,sub_401D30,B420,T,4889DE,mov,mov_11,rsi,rbx,1,1,N,x,mov_11_x
.text,00403BEE,sub_401D30,B420,T,E8EDD9FFFF,call,call_70,sub_4015E0,,7,0,J,c,call_70_c
.text,00403BF3,sub_401D30,B420,T,BEF1D14000,mov,mov_15,esi,40D1F1h,1,5,N,x,mov_15_x
.text,00403BF8,sub_401D30,B420,T,4889DF,mov,mov_11,rdi,rbx,1,1,N,x,mov_11_x
.text,00403BFB,sub_401D30,B420,T,E8D0D5FFFF,call,call_70,sub_4011D0,,7,0,J,c,call_70_c
.text,00403C00,sub_401D30,B420,T,BE7DD64000,mov,mov_15,esi,40D67Dh,1,5,N,x,mov_15_x
.text,00403C05,sub_401D30,B420,T,4C89FF,mov,mov_11,rdi,r15,1,1,N,x,mov_11_x
.text,00403C08,sub_401D30,B420,T,E8A3D8FFFF,call,call_70,sub_4014B0,,7,0,J,c,call_70_c
.text,00403C0D,sub_401D30,B420,T,31FF,xor,xor_11,edi,edi,1,1,N,x,xor_11_x
.text,00403C0F,sub_401D30,B420,T,E82CD5FFFF,call,call_70,sub_401140,,7,0,J,c,call_70_c
.text,00403C14,sub_401D30,B420,T,803DA86D210000,cmp,cmp_25,cs:byte_61A9C3,0,2,5,N,r_nc,cmp_25_r_nc
.text,00403C1B,sub_401D30,B420,T,4889C5,mov,mov_11,rbp,rax,1,1,N,x,mov_11_x
.text,00403C1E,sub_401D30,B420,T,0F854F1F0000,jnz,jnz_70,loc_405B73,,7,0,J,c,jnz_70_c
.text,00403C24,sub_401D30,B421,T,488B3DC5A82700,mov,mov_12,rdi,cs:qword_67E4F0,1,2,N,r_nc,mov_12_r_nc
.text,00403C2B,sub_401D30,B421,T,498B37,mov,mov_13,rsi,[r15],1,3,N,x,mov_13_x
.text,00403C2E,sub_401D30,B421,T,4889EA,mov,mov_11,rdx,rbp,1,1,N,x,mov_11_x
.text,00403C31,sub_401D30,B421,T,E83AD3FFFF,call,call_70,sub_400F70,,7,0,J,c,call_70_c
.text,00403C36,sub_401D30,B421,T,4C89FF,mov,mov_11,rdi,r15,1,1,N,x,mov_11_x
.text,00403C39,sub_401D30,B421,T,E985ECFFFF,jmp,jmp_70,loc_4028C3,,7,0,J,c,jmp_70_c
.text,00403C3E,sub_401D30,B422,T,BFF1D54000,mov,mov_15,edi,offset aAtan2,1,5,N,r_nc,mov_15_r_nc
.text,00403C43,sub_401D30,B422,T,4489542408,mov,mov_41,[rsp+98h+var_90],r10d,4,1,N,x,mov_41_x
.text,00403C48,sub_401D30,B422,T,E823D6FFFF,call,call_70,sub_401270,,7,0,J,c,call_70_c
.text,00403C4D,sub_401D30,B422,T,448B542408,mov,mov_14,r10d,[rsp+98h+var_90],1,4,N,x,mov_14_x
.text,00403C52,sub_401D30,B422,T,4889C3,mov,mov_11,rbx,rax,1,1,N,x,mov_11_x
.text,00403C55,sub_401D30,B422,T,E996E5FFFF,jmp,jmp_70,loc_4021F0,,7,0,J,c,jmp_70_c
